NAME,RA,DEC,PMRA,PMDEC,EPOCH,RESOLUTION,SUBSURVEY,TEMPLATE,RULESET,EXTENT_FLAG,EXTENT_PARAMER,EXTENT_INDEX,MAG_TYPE,MAG,MAG_ERR,DATE_EARLIEST,DATE_LATEST,CADENCE,REDDENING,REDSHIFT_ESTIMATE,REDSHIFT_ERROR,TEMPLATE_REDSHIFT,CAL_MAG_BLUE,CAL_MAG_GREEN,CAL_MAG_RED,CAL_ERR_BLUE,CAL_ERR_GREEN,CAL_ERR_RED,CAL_ID_BLUE,CAL_ID_GREEN,CAL_ID_RED,CLASSIFICATION,COMPLETENESS,PARALLAX
b'i06b06800DE8',279.43076575801854,-28.759233769277497,1.253,-2.936,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.502718315124511,0.002922788,0,0,0,0.2616774266765964,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1069
b'i06b0670HZE8',276.80675984536316,-27.467962639528473,-2.137,-2.846,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.366672195434571,0.003466564,0,0,0,0.2944838616155809,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0904
b'i06b0670E3VJ',277.15843743401535,-27.760836872512723,-3.08,-6.783,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,12.565173835754393,0.00068391935,0,0,0,0.38287097407925513,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1007
b'i06b06703QL1',277.38623074048036,-28.506242033953033,-6.287,-10.487,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.752374423980712,0.004266796,0,0,0,0.35177419262547643,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1258
b'i06b06701SBT',276.4502971517199,-28.649727672019164,-3.21,-2.272,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.346137733459472,0.0035666996,0,0,0,0.309677412433009,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1108
b'i06b05606D4E',286.32831813549143,-26.105350798965294,-3.672,-7.76,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.3551457901001,0.0030729861,0,0,0,0.12854838563549903,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2096
b'i06b0560697O',286.5433214352057,-26.124699684855656,-4.548,0.019,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.572289947509766,0.004421693,0,0,0,0.32309678293043564,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0413
b'i06b0560423L',285.8941982502931,-26.56579487770424,-2.394,-2.01,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.578181648254393,0.003325738,0,0,0,0.3022580569790256,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0896
b'i06b0560420Q',285.9324885312877,-26.565833835485332,-7.028,-5.749,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.173804809570314,0.002650165,0,0,0,0.18658065026806248,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0761
b'i06b05603X5N',286.28512113358437,-26.59722665118818,4.736,-4.837,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.366197395324708,0.0017184997,0,0,0,0.13880645075151996,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.167
b'i06b05603MGD',285.0145549144338,-26.65211505873124,-3.475,0.42,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.80475157928467,0.0022615388,0,0,0,0.44290323411264726,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1165
b'i06s17s22002NT',314.7236515045338,-22.23049675933652,8.945,-3.621,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0,SPLUS_r_AB_auto,15.581506378173827,0.0031597351,0,0,0,0.11480644825966127,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.088
b'i06b06908T8T',280.14022964165986,-27.755645450133063,-4.891,-6.046,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.91042635345459,0.0022776597,0,0,0,0.3663870980662684,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2478
b'i06b06907SZ6',280.5773441984538,-27.874200222329154,2.93,-7.527,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.703034252166749,0.0036552832,0,0,0,0.17829031713547244,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0555
b'i06b06907NOC',280.451548236263,-27.893415449598237,-4.109,-5.655,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.449000915527343,0.0017676812,0,0,0,0.27645161074976765,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1721
b'i06b069077FW',280.9026984454475,-27.94319216258309,1.559,-2.952,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.77039825820923,0.0038014583,0,0,0,0.16729031839678363,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1358
b'i06b06906N4L',280.18279001480045,-28.01099515430448,-1.75,-3.606,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.621256183624268,0.0034591325,0,0,0,0.292419348993609,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1459
b'i06b06906LB5',280.93395409435493,-28.015534645305415,-3.995,-4.644,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.71246812057495,0.0036657853,0,0,0,0.2206129027951148,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1716
b'i06b06905XWE',279.9624042205459,-28.092975868773,-8.356,-13.748,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.314300254821777,0.0029089004,0,0,0,0.22425807291461575,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1461
b'i06b06905I21',280.4581553079658,-28.14483755635972,-1.079,-5.162,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.955454627990722,0.0016653587,0,0,0,0.38725806820777153,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2285
b'i06b06905H9I',279.81501714521215,-28.14580015437595,-3.893,-7.163,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.784071857452393,0.004111293,0,0,0,0.17909676797928348,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1383
b'i06b069043T6',280.69162258313554,-28.307745608645522,-5.059,-9.269,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.117632614135744,0.0028124093,0,0,0,0.2594516161949404,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1453
b'i06b06903SDN',280.4330515342579,-28.344015787517172,1.412,-5.972,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.609604190826417,0.0034038778,0,0,0,0.24548386373827533,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0295
b'i06b06903C6R',280.363524611529,-28.397103915508282,2.006,-2.214,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.643186359405519,0.0034583132,0,0,0,0.24345161453370123,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,-0.0031
b'i06b069017RN',280.6884945518403,-28.645510351028552,-0.956,-15.043,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.877275016784669,0.0040553785,0,0,0,0.19764515661424206,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1344
b'i06b069014Y7',279.72763895332804,-28.653037054186388,-1.183,-5.085,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.505296226501464,0.0033841329,0,0,0,0.40925806568514916,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0775
b'i06b06900ZDX',279.82756075994484,-28.67305308372369,-5.072,-7.386,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.693469520568847,0.003752921,0,0,0,0.3336774149248677,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1292
b'i06b05400S0F',281.84591084345675,-27.245541497768293,2.149,-9.223,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.66665912628174,0.004796295,0,0,0,0.2824516065659061,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0953
b'i06b0510B8PF',277.68537243856116,-26.035352120916496,-2.828,-4.747,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.265140968322754,0.0035994102,0,0,0,0.3426451452316776,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1164
b'i06b0510A2BS',278.12724832214957,-26.185456234188752,-0.299,-6.031,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.848880798339845,0.0026767936,0,0,0,0.4374516010284424,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1916
b'i06b051093SX',277.94153511208316,-26.300503206542874,2.192,-2.31,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.976941047668458,0.002888111,0,0,0,0.510322586182625,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2459
b'i06b05106CMJ',277.8206625381563,-26.627229962827382,2.484,-5.351,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.774808036804199,0.002518201,0,0,0,0.3459354754417173,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.228
b'i06b05105MDU',278.34887074278265,-26.710597148798417,-1.889,-2.045,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.062691772460937,0.0030715521,0,0,0,0.27170967671179,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1299
b'i06b05101X7L',278.327894063339,-27.154878020363192,-4.099,-4.623,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.047355995178222,0.0016805195,0,0,0,0.41216127334102504,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1232
b'i06b0400ABW2',282.2253437034152,-24.59353831606698,16.211,-14.584,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.822749488830567,0.002593829,0,0,0,0.22970968677151588,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8278
b'i06s18s2400PVS',318.49529034730983,-22.943594756682927,3.275,-11.773,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0,SPLUS_r_AB_auto,14.628455322265626,0.0020376225,0,0,0,0.00019354839628982928,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2536
b'i06s18s24009BA',318.28885167580125,-23.382234070934174,4.126,-6.77,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0,SPLUS_r_AB_auto,14.211329421997071,0.0016607416,0,0,0,0.05080645122835713,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2682
b'i06b05402IX8',282.8152561854117,-26.890723563440492,-17.097,-6.809,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.307973106384278,0.0035992276,0,0,0,0.23274192886967812,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1436
b'i06b0540294H',282.6842274670993,-26.947316061515956,-0.8,-6.345,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.712791133880614,0.0047950763,0,0,0,0.279612906517521,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1052
b'i06b0540270X',282.1128839013837,-26.96113222141199,2.486,-1.805,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.57485427093506,0.004315618,0,0,0,0.4089354699657809,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0933
b'i06b0540269W',282.42251732775946,-26.963407453942004,-2.637,-2.731,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.607645088195802,0.0044649276,0,0,0,0.20870968218772643,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1484
b'i06b054021WH',282.35498324230673,-26.989038661664008,-1.445,-1.928,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.705412658691408,0.0013396733,0,0,0,0.2979677338753977,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1613
b'i06b05401MJK',282.22411025979676,-27.07661060227404,-9.21,-9.273,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.778433219909669,0.0025263978,0,0,0,0.37232256704761135,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1508
b'i06b08605NY2',281.69029773234513,-29.649392567442856,-1.674,-6.363,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.849027503967285,0.006417601,0,0,0,0.15683871123098558,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0945
b'i06b05400OY8',283.1149270585989,-27.271803043664864,-11.176,-14.748,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.57562776184082,0.00228366,0,0,0,0.33700000855230516,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1865
b'i06b0510BMK8',277.1458949499628,-25.98521605077192,14.65,-10.173,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,12.80025299835205,0.0014751075,0,0,0,0.26458065355977706,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,1.98
b'i06b056035IV',285.42712487059305,-26.747363766789398,-0.496,-1.332,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.008047111511232,0.0024418626,0,0,0,0.3570322452052947,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.155
b'i06b05602YCE',285.98572270545446,-26.78898864604141,-6.174,-4.073,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.852043388366699,0.0022070387,0,0,0,0.3371612871846845,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1067
b'i06b05601VXG',286.4104383479495,-27.005873075655845,-11.784,-9.298,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.811658668518067,0.0022556959,0,0,0,0.332999998523343,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1683
b'i06b05600FQI',285.822047406003,-27.31225775237412,-4.693,-3.588,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.19840559387207,0.002785255,0,0,0,0.1961935527863041,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2454
b'i06b05600CMV',285.71095282640294,-27.33055518461724,-7.504,-0.167,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.751056118011476,0.0038764684,0,0,0,0.35309676201112805,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0556
b'i06b05600A2V',286.5562435179081,-27.345955851535145,-7.057,-5.139,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.357008338928221,0.002336789,0,0,0,0.287516136323252,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1756
b'i06b056007WB',285.95495880497464,-27.36089930726676,0.865,-3.557,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.440719528198244,0.0032617515,0,0,0,0.3241935468489124,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1046
b'i06b05404FAW',282.4756030593675,-26.488026909604805,3.013,-3.32,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.799515983581543,0.0052416446,0,0,0,0.22406451163753385,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1693
b'i06b05402QWX',283.3048892585922,-26.843936064076253,-0.192,-5.664,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.239021713256836,0.0034650376,0,0,0,0.39848385318633045,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.124
b'i06s17s2201IIN',314.5769966713889,-20.972056361331745,-2.479,-23.124,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0,SPLUS_r_AB_auto,14.366453659057616,0.0015653921,0,0,0,0.06512903398083102,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2737
b'i06s17s2200L2U',315.123781918909,-21.772261651270632,-5.151,-6.667,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0,SPLUS_r_AB_auto,15.4440846786499,0.0027759906,0,0,0,0.05874193483783353,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1666
b'i06s17s220085Y',314.5696029835857,-22.087108219487497,-0.322,-12.366,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0,SPLUS_r_AB_auto,15.109263847351071,0.0023561516,0,0,0,0.23154839392631285,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0574
b'i06b101050W1',277.7775582010403,-31.030453720165173,-4.46,-12.522,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.286239112854005,0.0031055685,0,0,0,0.0905161326931369,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6197
b'i06b10104SSY',277.76048192710374,-31.05343073506822,-2.923,-5.981,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.210598030090331,0.0025809729,0,0,0,0.15883870663181426,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1516
b'i06b10104SHX',277.9688328835245,-31.055976680447785,-1.642,0.114,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.564007766723634,0.002366689,0,0,0,0.17870968387972924,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.119
b'i06b10104RUU',277.8831420542311,-31.058338498591723,-2.014,-1.716,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.318159805297853,0.0019794467,0,0,0,0.07248387221367128,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5566
b'i06b101054RX',278.2160736889378,-31.019607613716037,7.453,-9.319,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.718111160278319,0.0033807543,0,0,0,0.3425483934340938,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.215
b'i06b10105459',277.69123128721066,-31.023784044947284,8.668,-11.158,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.722564331054688,0.0019765228,0,0,0,0.04929032056562362,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,1.3582
b'i06b101053B1',278.0344726831836,-31.02813318398201,-6.791,-6.574,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.059547142028809,0.0026251946,0,0,0,0.2071935515249929,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1016
b'i06b101052VP',278.02440713295454,-31.027352104364027,2.837,-2.426,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.420326499938966,0.0019861737,0,0,0,0.08812903396544917,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6528
b'i06b101052V9',277.86632655168364,-31.028950439738942,-1.276,-1.981,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.982641921997072,0.00277921,0,0,0,0.202096777577554,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2483
b'i06b101052NE',277.8550089043258,-31.03780632998137,-0.526,-4.53,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.42756723022461,0.0033082755,0,0,0,0.06609677307067378,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.4712
b'i06b101052MF',277.84866933095736,-31.02778375826925,-1.825,-6.599,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.15091107940674,0.0029034396,0,0,0,0.1119032213764806,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6419
b'i06b101052L7',277.84561530093373,-31.04459365961342,-0.413,-3.309,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.097625076293944,0.0027690975,0,0,0,0.001741935529055134,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7857
b'i06b101052JH',277.6172131436483,-31.026118104325512,-0.714,-1.815,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.554652397155763,0.0018238443,0,0,0,0.0469032266447621,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8628
b'i06b101052AX',278.0314926609658,-31.03057336372675,-7.335,-4.885,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.84793785095215,0.002410185,0,0,0,0.237806458627024,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1008
b'i06b1010528B',277.80089766742196,-31.02770015652222,1.171,-3.793,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.730473411560059,0.0023265297,0,0,0,0.32774194594352474,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0618
b'i06b101051BE',277.6901603825244,-31.031204366143882,-4.054,-3.912,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.956005683898926,0.0013301764,0,0,0,0.20151613220091788,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2212
b'i06b10104T26',278.03797255940606,-31.054249875636675,-5.079,-7.352,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.826321868896486,0.0024185325,0,0,0,0.24032258218334565,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1086
b'i06b101050FN',277.604303523694,-31.03225493416502,-6.849,-3.57,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.681553070068361,0.0019605074,0,0,0,0.2336451699656825,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0674
b'i06b10104ZTS',277.9125389765382,-31.03501760279602,-5.217,-7.11,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.68570669555664,0.0019236614,0,0,0,0.22422580949721796,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1017
b'i06b10104Z9Z',277.57061812348275,-31.034655713028467,-1.056,-0.786,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.305988090515136,0.00331462,0,0,0,0.11687097049528553,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5366
b'i06b10105905',277.7361169177484,-31.005855570454028,-5.857,-2.785,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.3023695602417,0.0020970362,0,0,0,0.3203870980970321,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.064
b'i06b101058Y5',277.6689467540274,-31.00968033931939,-7.959,-3.414,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.983365646362305,0.0013497211,0,0,0,0.3691612905071628,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.119
